frame.number	dis.timestamp	dis.entity_linear_velocity.x	dis.entity_linear_velocity.y	dis.entity_linear_velocity.z	dis.entity_location.x	dis.entity_location.y	dis.entity_location.z
4086	350.240419000	-46.4513	66.1609	78.8056	1345243.16011581	-4373603.91897321	4434916.27664304
4175	350.440518000	-46.4476	66.149	78.8178	1345233.87027499	-4373590.68782776	4434932.03826623
4234	350.590610000	-46.4496	66.1589	78.8022	1345226.90284521	-4373580.76424491	4434943.85921624
4449	351.140860000	-46.4476	66.1501	78.8169	1345201.35575697	-4373544.37812525	4434987.20332098
4528	351.307609000	-46.4476	66.1503	78.8166	1345193.61419624	-4373533.35187391	4435000.33774206
4591	351.474352000	-46.4476	66.1506	78.8164	1345185.8726344	-4373522.32557938	4435013.47212624
4663	351.641115000	-46.4514	66.163	78.8037	1345178.13107146	-4373511.29924165	4435026.6064735
4735	351.807890000	-46.4514	66.1633	78.8035	1345170.38950742	-4373500.27286073	4435039.74078385
4823	352.041308000	-46.4514	66.1637	78.8032	1345159.55130338	-4373484.83581415	4435058.12871477
4913	352.241415000	-46.4514	66.164	78.8029	1345150.26144827	-4373471.60410891	4435073.88985962
5012	352.458166000	-46.4497	66.1618	78.7997	1345140.19743042	-4373457.26964419	4435090.9642793
5238	353.058468000	-46.4497	66.1628	78.7989	1345112.32778782	-4373417.57374952	4435138.24701434
5465	353.625402000	-46.446	66.1514	78.8106	1345086.00648388	-4373380.08279279	4435182.90261856
5712	354.209034000	-46.4515	66.167	78.8003	1345058.91091325	-4373341.48834912	4435228.8709267
5778	354.392467000	-46.446	66.1526	78.8096	1345050.39523246	-4373329.35875927	4435243.31816168
5990	354.909350000	-46.4515	66.1681	78.7994	1345026.39629077	-4373295.17454675	4435284.03247794
6035	355.009470000	-46.4515	66.1683	78.7992	1345021.75135206	-4373288.55825616	4435291.91267609
6120	355.226221000	-46.4498	66.1661	78.796	1345011.68731048	-4373274.22285935	4435308.98629924
6346	355.793160000	-46.446	66.1548	78.8077	1344985.36595794	-4373236.72999352	4435353.64027199
6581	356.360102000	-46.4498	66.1679	78.7945	1344959.0445301	-4373199.23642478	4435398.29361015
6802	356.927042000	-46.4461	66.1566	78.8062	1344932.72315217	-4373161.74256036	4435442.94672949
7040	357.477312000	-46.4516	66.1721	78.796	1344907.17586342	-4373125.35082076	4435486.28599771
7101	357.644110000	-46.4516	66.1724	78.7957	1344899.43426091	-4373114.32292813	4435499.41901616
7202	357.894178000	-46.4461	66.1581	78.8049	1344887.82190091	-4373097.78113068	4435519.11855395
7440	358.461130000	-46.4499	66.1712	78.7917	1344861.50042606	-4373060.28571165	4435563.77031074
7666	359.044758000	-46.4517	66.1746	78.7939	1344834.40480663	-4373021.68708769	4435609.73508015
7753	359.244856000	-46.4479	66.1627	78.8061	1344825.11489617	-4373008.45320559	4435625.49436464
7818	359.411607000	-46.4479	66.1629	78.8059	1344817.37328204	-4372997.42485514	4435638.62699181
7896	359.578353000	-46.4517	66.1754	78.7932	1344809.63166682	-4372986.3964615	4435651.75958206
7960	359.728468000	-46.4462	66.1609	78.8025	1344802.66424547	-4372976.47095205	4435663.57891947
8170	360.245347000	-46.4517	66.1764	78.7923	1344778.66519497	-4372942.28245501	4435704.28957393
8252	360.445446000	-46.4517	66.1767	78.792	1344769.37527504	-4372929.04819976	4435720.04853948
8312	360.595553000	-46.4462	66.1623	78.8013	1344762.40784858	-4372919.12248819	4435731.86770413
8509	361.095738000	-46.45	66.1753	78.7882	1344739.1829763	-4372886.03625774	4435771.26457785
8755	361.712736000	-46.4518	66.1787	78.7903	1344710.53893284	-4372845.22933049	4435819.85360171
8842	361.912846000	-46.4518	66.179	78.7901	1344701.24900136	-4372831.99461915	4435835.61217744
8923	362.112937000	-46.448	66.1671	78.8023	1344691.9590683	-4372818.75984562	4435851.3707
8997	362.279693000	-46.4518	66.1796	78.7896	1344684.21743535	-4372807.73075231	4435864.50269222
9078	362.479783000	-46.4481	66.1677	78.8018	1344674.92749941	-4372794.49586477	4435880.26111733
9153	362.663202000	-46.4501	66.1777	78.7861	1344666.41169619	-4372782.36371484	4435894.7061304
9398	363.246821000	-46.4481	66.1689	78.8008	1344639.31598026	-4372743.76128158	4435940.66764388
9448	363.396904000	-46.4463	66.1666	78.7976	1344632.34853726	-4372733.83491699	4435952.48625036
9675	363.947164000	-46.4481	66.17	78.7999	1344606.80110837	-4372697.43764741	4435995.82079196
9739	364.113922000	-46.4519	66.1824	78.7872	1344599.0594634	-4372686.40807902	4436008.95237811
9820	364.297351000	-46.4501	66.1802	78.784	1344590.54364841	-4372674.27546353	4436023.39699321
10052	364.864288000	-46.4464	66.1689	78.7957	1344564.22209336	-4372636.77460933	4436068.04413821
10283	365.431235000	-46.4502	66.182	78.7824	1344537.90046311	-4372599.27305229	4436112.6906485
10518	366.031527000	-46.4502	66.1829	78.7816	1344510.03051369	-4372559.56506099	4436159.96304455
10751	366.615130000	-46.452	66.1863	78.7838	1344482.93472061	-4372520.95957435	4436205.92194793
10830	366.781903000	-46.452	66.1866	78.7836	1344475.19305819	-4372509.92931497	4436219.05294338
10911	366.982001000	-46.452	66.1869	78.7833	1344465.9030869	-4372496.69302814	4436234.81017234
10987	367.182101000	-46.4482	66.175	78.7956	1344456.61311403	-4372483.45667912	4436250.56734815
11051	367.348854000	-46.4482	66.1752	78.7953	1344448.87144791	-4372472.42627291	4436263.69821807
11115	367.498937000	-46.4465	66.173	78.7922	1344441.90398077	-4372462.49895215	4436275.51600718
11314	367.999137000	-46.4503	66.186	78.779	1344418.67897294	-4372429.4073578	4436314.90829573
11564	368.616142000	-46.452	66.1894	78.7812	1344390.03476236	-4372388.59381507	4436363.49166448
11641	368.816245000	-46.4521	66.1897	78.7809	1344380.74477669	-4372375.35695818	4436379.24840611
11717	368.999675000	-46.4503	66.1875	78.7777	1344372.2289279	-4372363.22300304	4436393.69187598
11954	369.566608000	-46.4503	66.1884	78.777	1344345.9072684	-4372325.7180081	4436438.33548115
12024	369.716835000	-46.4483	66.1789	78.7922	1344338.9397592	-4372315.79012903	4436450.15287758
12029	369.733356000	-46.4503	66.1887	78.7767	1344338.16558672	-4372314.68698433	4436451.4658231
12258	370.300289000	-46.4504	66.1896	78.776	1344311.84384836	-4372277.18113976	4436496.10866799
12498	370.917260000	-46.4521	66.193	78.7781	1344283.19964484	-4372236.36559555	4436544.6903595
12544	371.017453000	-46.4484	66.1809	78.7905	1344278.5546432	-4372229.7468173	4436552.56843126
12555	371.033989000	-46.4504	66.1907	78.775	1344277.78046987	-4372228.64363892	4436553.88134798
12789	371.600924000	-46.4467	66.1794	78.7867	1344251.45876529	-4372191.13685265	4436598.52342166
13017	372.184565000	-46.4522	66.195	78.7764	1344224.36278247	-4372152.52611403	4436644.47780105
13088	372.351338000	-46.4522	66.1952	78.7762	1344216.62108374	-4372141.49441226	4436657.60756333
13187	372.568122000	-46.4505	66.1931	78.773	1344206.55689453	-4372127.15317643	4436674.67619527
13357	372.985251000	-46.4522	66.1962	78.7754	1344187.2026562	-4372099.5736738	4436707.50044803
13360	373.001634000	-46.4505	66.1938	78.7724	1344186.4284816	-4372098.47044447	4436708.81332119
13597	373.585263000	-46.4522	66.1972	78.7746	1344159.33252946	-4372059.85863979	4436754.766823
13679	373.785359000	-46.4522	66.1975	78.7743	1344150.04250495	-4372046.62023861	4436770.5222443
13761	373.985452000	-46.4485	66.1856	78.7865	1344140.75247888	-4372033.38177524	4436786.27761244
13841	374.168860000	-46.4505	66.1956	78.7708	1344132.23659307	-4372021.24634751	4436800.71982326
14102	374.785853000	-46.4485	66.1868	78.7855	1344103.59229641	-4371980.42709635	4436849.29834531
14156	374.919291000	-46.4523	66.1992	78.7728	1344097.39889895	-4371971.60111802	4436859.8016141
14248	375.136069000	-46.4506	66.1971	78.7696	1344087.33468805	-4371957.25901767	4436876.86950682
14457	375.652943000	-46.4486	66.1881	78.7843	1344063.33538827	-4371923.0583539	4436917.56979389
14533	375.819692000	-46.4486	66.1884	78.7841	1344055.593667	-4371912.02575391	4436930.69878815
14600	375.969782000	-46.4506	66.1984	78.7684	1344048.62608763	-4371902.0962552	4436942.51468121
14831	376.536709000	-46.4506	66.1992	78.7677	1344022.30427395	-4371864.58512292	4436987.15303888
15070	377.120334000	-46.4486	66.1904	78.7823	1343995.20824147	-4371825.97011406	4437033.10380089
15136	377.270420000	-46.4469	66.1882	78.7792	1343988.24071708	-4371816.04051576	4437044.9196427
15372	377.820689000	-46.4487	66.1915	78.7814	1343962.69298989	-4371779.63138929	4437088.24404706
15451	378.004098000	-46.4507	66.2015	78.7657	1343954.1770767	-4371767.49486905	4437102.68532366
15707	378.604383000	-46.4507	66.2025	78.7649	1343926.30683268	-4371727.77515575	4437149.94769743
15957	379.204695000	-46.4507	66.2034	78.7641	1343898.43657465	-4371688.05488282	4437197.20959262
16223	379.788317000	-46.4525	66.2068	78.7663	1343871.34048165	-4371649.43745577	4437243.15828674
16320	379.988412000	-46.4525	66.2071	78.7661	1343862.05040885	-4371636.19712691	4437258.91205969
16407	380.188513000	-46.4487	66.1952	78.7783	1343852.76033451	-4371622.95673587	4437274.66577946
16493	380.355261000	-46.4487	66.1955	78.7781	1343845.01858384	-4371611.92296133	4437287.79376932
16572	380.522007000	-46.4488	66.1957	78.7778	1343837.27683209	-4371600.88914361	4437300.92172226
16643	380.672100000	-46.447	66.1935	78.7747	1343830.30928789	-4371590.95875249	4437312.7368861
16859	381.172302000	-46.4508	66.2065	78.7615	1343807.08402326	-4371557.85692365	4437352.12042362
17178	381.789304000	-46.4526	66.2099	78.7637	1343778.4394961	-4371517.03075848	4437400.69299932
17261	381.989397000	-46.4526	66.2102	78.7634	1343769.14940778	-4371503.78980782	4437416.4462405
17366	382.189494000	-46.4488	66.1983	78.7756	1343759.8593179	-4371490.54879498	4437432.1994285
17428	382.356247000	-46.4488	66.1986	78.7754	1343752.1175543	-4371479.51450227	4437445.32697522
17503	382.506334000	-46.4471	66.1963	78.7722	1343745.14999942	-4371469.58368368	4437457.14177346
17715	383.039909000	-46.4509	66.2094	78.759	1343720.37630801	-4371434.27341037	4437499.14944363
17951	383.640212000	-46.4471	66.1981	78.7707	1343692.50600931	-4371394.549206	4437546.40801054
18189	384.207144000	-46.4509	66.2112	78.7575	1343666.1839643	-4371357.03111666	4437591.04038472
18444	384.824128000	-46.4527	66.2146	78.7596	1343637.53936464	-4371316.20204377	4437639.61047356
18528	385.024229000	-46.4527	66.2149	78.7594	1343628.2492528	-4371302.96015007	4437655.36290819
18616	385.240983000	-46.451	66.2128	78.7561	1343618.1849569	-4371288.61464792	4437672.42789175
18857	385.841293000	-46.451	66.2137	78.7553	1343590.31454452	-4371248.88818815	4437719.68449572
19092	386.424904000	-46.4527	66.2171	78.7575	1343563.21830151	-4371210.26474614	4437765.62804555
19172	386.608352000	-46.4473	66.2027	78.7668	1343554.70238973	-4371198.12597852	4437780.06743405
19276	386.858565000	-46.4528	66.2178	78.7569	1343543.08965538	-4371181.57268445	4437799.75719289
19386	387.141942000	-46.451	66.2157	78.7536	1343529.92861369	-4371162.81230619	4437822.072197
19622	387.725570000	-46.4528	66.2191	78.7558	1343502.83234136	-4371124.18768542	4437868.01473858
19700	387.892345000	-46.4528	66.2194	78.7556	1343495.09054207	-4371113.15195918	4437881.14105918
19787	388.125766000	-46.4491	66.2075	78.7677	1343484.25207129	-4371097.70203271	4437899.51801239
19857	388.292516000	-46.4491	66.2078	78.7675	1343476.51026942	-4371086.66620284	4437912.64424435
19937	388.475929000	-46.4511	66.2178	78.7518	1343467.99428188	-4371074.52669976	4437927.08296983
20187	389.076232000	-46.4511	66.2187	78.751	1343440.12379453	-4371034.79722444	4437974.33699444
20412	389.643157000	-46.4474	66.2074	78.7628	1343413.80169306	-4370997.27455276	4438018.96548307
20650	390.226806000	-46.4491	66.2108	78.7649	1343386.70536446	-4370958.64766517	4438064.90608565
20723	390.410212000	-46.4511	66.2208	78.7493	1343378.18936323	-4370946.50761116	4438079.34433985
20966	391.010514000	-46.4512	66.2217	78.7485	1343350.31883115	-4370906.77633278	4438126.59682209
21197	391.594137000	-46.4529	66.2251	78.7506	1343323.22247181	-4370868.14820604	4438172.53636464
21280	391.777580000	-46.4512	66.2229	78.7474	1343314.70646094	-4370856.00776257	4438186.97428569
21500	392.344507000	-46.4475	66.2116	78.7592	1343288.3843005	-4370818.48271273	4438231.60073996
21722	392.911456000	-46.4512	66.2247	78.7459	1343262.06206517	-4370780.95696027	4438276.22655923
21960	393.478371000	-46.4513	66.2256	78.7452	1343235.73988002	-4370743.4309122	4438320.85215954
22195	394.028604000	-46.453	66.2289	78.7474	1343210.19180815	-4370707.00793576	4438364.16471776
22217	394.095396000	-46.453	66.229	78.7473	1343207.09505986	-4370702.59295691	4438369.41465037
22315	394.328812000	-46.4493	66.2172	78.7595	1343196.25653334	-4370687.14078181	4438387.78968001
22385	394.495555000	-46.4493	66.2174	78.7593	1343188.51469167	-4370676.10334579	4438400.91453799
22461	394.695641000	-46.4531	66.2299	78.7465	1343179.22444273	-4370662.85824348	4438416.66419398
22542	394.879084000	-46.4476	66.2155	78.7558	1343170.70847253	-4370650.71712015	4438431.10156735
22745	395.412662000	-46.4476	66.2164	78.7551	1343145.93458915	-4370615.39679837	4438473.10067602
22986	395.962931000	-46.4531	66.2319	78.7448	1343120.38647642	-4370578.97216921	4438516.41182027
23043	396.129718000	-46.4531	66.2322	78.7446	1343112.64462429	-4370567.93431008	4438529.53631625
23136	396.346477000	-46.4514	66.23	78.7414	1343102.58023569	-4370553.58506972	4438546.598102
23382	396.946777000	-46.4514	66.231	78.7406	1343074.7095667	-4370513.84825801	4438593.84585045
23609	397.513717000	-46.4477	66.2196	78.7523	1343048.38729374	-4370476.31865754	4438638.46841154
23819	398.063986000	-46.4494	66.223	78.7545	1343022.8391367	-4370439.89223321	4438681.77801988
23881	398.214079000	-46.4477	66.2207	78.7514	1343015.87149101	-4370429.9577541	4438693.58968684
24121	398.764331000	-46.4495	66.2241	78.7536	1342990.32331921	-4370393.53073138	4438736.8987832
24182	398.931100000	-46.4532	66.2365	78.7409	1342982.58144918	-4370382.49214693	4438750.02265861
24268	399.131202000	-46.4495	66.2246	78.7531	1342973.29122876	-4370369.24587	4438765.77134357
24336	399.297956000	-46.4495	66.2249	78.7529	1342965.54935639	-4370358.20719057	4438778.89513771
24422	399.481362000	-46.4515	66.2349	78.7372	1342957.03329131	-4370346.06455301	4438793.33118157
24645	400.048301000	-46.4478	66.2236	78.7489	1342930.71096334	-4370308.53272135	4438837.95183362
24882	400.615253000	-46.4515	66.2367	78.7357	1342904.38856055	-4370271.00018714	4438882.57185058
25096	401.182191000	-46.4478	66.2253	78.7474	1342878.066208	-4370233.46735733	4438927.19164857
25321	401.732445000	-46.4496	66.2287	78.7496	1342852.51797375	-4370197.03779867	4438970.49857502
25367	401.849216000	-46.4516	66.2386	78.7341	1342847.09865985	-4370189.31025653	4438979.68478599
25590	402.399457000	-46.4534	66.2419	78.7363	1342821.55041157	-4370152.880128	4439022.99122481
25673	402.582886000	-46.4516	66.2397	78.7331	1342813.03432476	-4370140.73660714	4439037.42651285
25900	403.166501000	-46.4534	66.2431	78.7353	1342785.9377066	-4370102.0979935	4439083.35708296
25970	403.333274000	-46.4534	66.2434	78.735	1342778.19580852	-4370091.05826932	4439096.47998311
26063	403.550027000	-46.4517	66.2412	78.7318	1342768.13136021	-4370076.70660439	4439113.53969428
26302	404.133651000	-46.4534	66.2446	78.734	1342741.03472051	-4370038.06711437	4439159.46951445
26373	404.317087000	-46.4479	66.2302	78.7433	1342732.51868407	-4370025.9233031	4439173.90458794
26598	404.850662000	-46.4517	66.2432	78.7301	1342707.74454559	-4369990.59495847	4439215.89679784
26639	404.934159000	-46.4534	66.2458	78.7329	1342703.87360807	-4369985.07496478	4439222.45819462
26642	404.950692000	-46.4517	66.2434	78.7299	1342703.09941295	-4369983.97090822	4439223.7703601
26895	405.567684000	-46.4497	66.2346	78.7445	1342674.45438456	-4369943.12216638	4439272.32365543
26971	405.717767000	-46.448	66.2324	78.7414	1342667.48669588	-4369933.18593882	4439284.13382626
27199	406.268030000	-46.4497	66.2357	78.7436	1342641.93836645	-4369896.75250514	4439327.4374367
27271	406.434785000	-46.4535	66.2482	78.7309	1342634.19644867	-4369885.71197799	4439340.5596497
27353	406.634888000	-46.4498	66.2363	78.7431	1342624.90617094	-4369872.46336981	4439356.30633976
27438	406.818324000	-46.4518	66.2463	78.7274	1342616.39005453	-4369860.31864277	4439370.74059558
27671	407.385256000	-46.4518	66.2472	78.7267	1342590.06750539	-4369822.78014928	4439415.3555129
27926	407.968871000	-46.4536	66.2506	78.7289	1342562.97078047	-4369784.13718408	4439461.28235905
27995	408.168967000	-46.4536	66.2509	78.7286	1342553.68049106	-4369770.88809931	4439477.02864124
28064	408.335737000	-46.4536	66.2511	78.7284	1342545.93856123	-4369759.84708002	4439490.15043306
28159	408.552489000	-46.4518	66.249	78.7251	1342535.87407163	-4369745.49373148	4439507.20870339
28386	409.136111000	-46.4536	66.2524	78.7273	1342508.77732081	-4369706.84970864	4439553.13464436
28469	409.319574000	-46.4519	66.2502	78.7241	1342500.26118696	-4369694.70426932	4439567.56829057
28688	409.853131000	-46.4519	66.251	78.7234	1342475.48700945	-4369659.37198389	4439609.5571618
28923	410.436760000	-46.4537	66.2544	78.7256	1342448.39022982	-4369620.72678256	4439655.48209412
29007	410.620228000	-46.4519	66.2522	78.7224	1342439.87408691	-4369608.58097286	4439669.91542333
29203	411.120418000	-46.4482	66.2408	78.7342	1342416.64831018	-4369575.45608524	4439709.27926669
29440	411.687375000	-46.452	66.2539	78.721	1342390.32566841	-4369537.91380502	4439753.89094303
29659	412.254313000	-46.4482	66.2425	78.7327	1342364.00307696	-4369500.37122922	4439798.50240036
29889	412.821270000	-46.452	66.2556	78.7195	1342337.68041084	-4369462.82795097	4439843.11322246
30128	413.404897000	-46.4538	66.259	78.7216	1342310.58356553	-4369424.1800603	4439889.03585291
30213	413.621667000	-46.452	66.2569	78.7184	1342300.51903425	-4369409.82500577	4439906.09266306
30457	414.205280000	-46.4501	66.248	78.7331	1342273.42217127	-4369371.17638991	4439952.01467276
30523	414.372026000	-46.4538	66.2605	78.7204	1342265.68020326	-4369360.13380796	4439965.13512706
30610	414.572129000	-46.4501	66.2486	78.7326	1342256.38986527	-4369346.88273402	4439980.87970669
30673	414.738895000	-46.4501	66.2489	78.7324	1342248.64789495	-4369335.84005711	4439994.0000797
30742	414.922310000	-46.4521	66.2589	78.7167	1342240.13172216	-4369323.69302234	4440008.4323603
30980	415.489247000	-46.4484	66.2476	78.7284	1342213.80906128	-4369286.14759928	4440053.04138044
31191	416.039515000	-46.4501	66.2509	78.7306	1342188.26052791	-4369249.70581783	4440096.33784591
31259	416.189639000	-46.4484	66.2486	78.7275	1342181.29277961	-4369239.76715042	4440108.14592846
31458	416.689834000	-46.4484	66.2494	78.7268	1342158.06683494	-4369206.63773408	4440147.50586137
31688	417.273467000	-46.4502	66.2528	78.729	1342130.96990426	-4369167.98633833	4440193.42549145
31753	417.423554000	-46.4522	66.2628	78.7133	1342124.00208648	-4369158.04718002	4440205.23311978
31991	417.990479000	-46.4522	66.2636	78.7126	1342097.67937204	-4369120.49955552	4440249.84025541
32223	418.557399000	-46.4522	66.2645	78.7118	1342071.35658299	-4369082.95122861	4440294.44675575
32458	419.157711000	-46.4485	66.2533	78.7235	1342043.48546958	-4369043.1939199	4440341.67699609
32681	419.707968000	-46.4503	66.2566	78.7257	1342017.93686003	-4369006.74900469	4440384.97077883
32740	419.841391000	-46.454	66.269	78.7131	1342011.74323301	-4368997.91372167	4440395.46608644
32825	420.041500000	-46.454	66.2693	78.7128	1342002.4528537	-4368984.66094875	4440411.20921166
32905	420.241590000	-46.4503	66.2574	78.725	1341993.16247288	-4368971.40811368	4440426.95228366
32986	420.408354000	-46.4503	66.2577	78.7248	1341985.42046688	-4368960.36396917	4440440.07140029
33061	420.591806000	-46.4523	66.2677	78.7091	1341976.90425485	-4368948.21532004	4440454.50229887
33270	421.125356000	-46.4523	66.2685	78.7084	1341952.12984994	-4368912.87369697	4440496.48317696
33507	421.708979000	-46.4503	66.2597	78.7231	1341925.03282169	-4368874.21828264	4440542.3993667
33569	421.875721000	-46.4541	66.2722	78.7104	1341917.29080649	-4368863.1737583	4440555.51815814
33662	422.075815000	-46.4503	66.2603	78.7226	1341908.00041186	-4368849.92035347	4440571.26074234
33722	422.242571000	-46.4504	66.2605	78.7224	1341900.25839435	-4368838.87573416	4440584.37945248
33787	422.409321000	-46.4504	66.2608	78.7222	1341892.5163758	-4368827.83107169	4440597.49812566
33860	422.576070000	-46.4541	66.2733	78.7094	1341884.77435621	-4368816.78636606	4440610.61676189
33943	422.776205000	-46.4504	66.2614	78.7217	1341875.4839563	-4368803.53274368	4440626.35915985
34012	422.942948000	-46.4504	66.2616	78.7215	1341867.7419344	-4368792.48794309	4440639.47771477
34080	423.126347000	-46.4524	66.2716	78.7058	1341859.22570488	-4368780.33857229	4440653.90799546
34329	423.709969000	-46.4542	66.275	78.7079	1341832.12863272	-4368741.68134512	4440699.82263308
34405	423.893406000	-46.4524	66.2728	78.7047	1341823.61239792	-4368729.53175591	4440714.25272677
34625	424.443652000	-46.4542	66.2762	78.707	1341798.06369034	-4368693.08279547	4440757.5430461
34727	424.627085000	-46.4524	66.274	78.7038	1341789.54751295	-4368680.93320076	4440771.97316907
35134	425.210702000	-46.4505	66.2651	78.7184	1341762.4504079	-4368642.27461399	4440817.88664257
35235	425.377455000	-46.4505	66.2654	78.7182	1341754.70837075	-4368631.22918323	4440831.00465794
35349	425.544218000	-46.4542	66.2779	78.7055	1341746.96633257	-4368620.18370932	4440844.12263635
35482	425.744313000	-46.4505	66.266	78.7177	1341737.67591036	-4368606.929165	4440859.86424491
35590	425.894412000	-46.4525	66.2759	78.7021	1341730.70804477	-4368596.9880333	4440871.67018366
35925	426.427971000	-46.4525	66.2767	78.7014	1341705.93353355	-4368561.64201804	4440913.64730112
36313	427.028266000	-46.4525	66.2777	78.7006	1341678.06218006	-4368521.87717173	4440960.87105386
36680	427.611891000	-46.4543	66.2811	78.7028	1341650.96502246	-4368483.21640963	4441006.78266469
36816	427.811987000	-46.4543	66.2814	78.7025	1341641.67458474	-4368469.96122308	4441022.52372332
36929	427.978764000	-46.4543	66.2816	78.7023	1341633.93253134	-4368458.91511902	4441035.64116215
37067	428.195520000	-46.4526	66.2795	78.699	1341623.86788112	-4368444.55516026	4441052.69377358
37434	428.762450000	-46.4526	66.2804	78.6983	1341597.54487469	-4368406.99785216	4441097.29258412
37822	429.362747000	-46.4489	66.2691	78.71	1341569.67353119	-4368367.23103395	4441144.5146823
38196	429.929670000	-46.4526	66.2822	78.6967	1341543.3505	-4368329.67269864	4441189.11261321
38590	430.529985000	-46.4527	66.2831	78.6959	1341515.47906783	-4368289.90458942	4441236.33357184
38963	431.130265000	-46.4527	66.284	78.6951	1341487.6076222	-4368250.13592086	4441283.55405146
39371	431.747261000	-46.4507	66.2753	78.7097	1341458.96198457	-4368209.26210471	4441332.08588108
39470	431.914008000	-46.4545	66.2878	78.697	1341451.21990664	-4368198.21498208	4441345.20244765
39608	432.114115000	-46.4507	66.2759	78.7093	1341441.92943674	-4368184.95845931	4441360.942362
39724	432.280861000	-46.4507	66.2761	78.709	1341434.18735653	-4368173.91124173	4441374.05884725
39837	432.464269000	-46.4527	66.2861	78.6933	1341425.67106286	-4368161.75921226	4441388.48685128
40211	433.047896000	-46.4545	66.2895	78.6955	1341398.57378666	-4368123.09352567	4441434.39424496
40346	433.231332000	-46.4528	66.2873	78.6923	1341390.05748775	-4368110.94127781	4441448.82206196
40520	433.514898000	-46.4545	66.2902	78.6949	1341376.89591819	-4368092.16044962	4441471.11964767
40701	433.798275000	-46.449	66.276	78.7041	1341363.73443712	-4368073.37974152	4441493.41728555
41069	434.365204000	-46.4528	66.2891	78.6908	1341337.41131206	-4368035.81750294	4441538.01187367
41473	434.965504000	-46.4528	66.29	78.69	1341309.53978053	-4367996.04526088	4441585.22929284
41859	435.549129000	-46.4546	66.2934	78.6922	1341282.44244992	-4367957.37730851	4441631.13474598
41989	435.749249000	-46.4546	66.2937	78.6919	1341273.1519529	-4367944.11965672	4441646.8736934
42127	435.949348000	-46.4509	66.2818	78.7042	1341263.86145438	-4367930.86194279	4441662.61258759
42276	436.132766000	-46.4529	66.2918	78.6885	1341255.34513565	-4367918.70886891	4441677.03969712
42651	436.699700000	-46.4529	66.2927	78.6877	1341229.0219613	-4367881.14457606	4441721.63252577
43036	437.266632000	-46.4529	66.2936	78.687	1341202.69883744	-4367843.57998768	4441766.2251353
43460	437.866943000	-46.4529	66.2945	78.6862	1341174.8272411	-4367803.80504228	4441813.44023905
43861	438.467239000	-46.453	66.2954	78.6854	1341146.95563137	-4367764.02953757	4441860.65486373
